Method       t0       tn       N         h
Verlet        0  1.0e+02 1000000 1.000e-04

x  -  y  -  z  .........
   8.891491e-08  -3.930658e-06   3.160140e-10  -2.962744e-02   1.309739e+00  -1.052994e-04
   2.225755e-07  -3.920188e-06   3.159772e-10  -7.416463e-02   1.306250e+00  -1.052871e-04
   3.558740e-07  -3.903342e-06   3.154266e-10  -1.185812e-01   1.300637e+00  -1.051036e-04
   4.885901e-07  -3.880112e-06   3.143600e-10  -1.628036e-01   1.292896e+00  -1.047482e-04
   6.205007e-07  -3.850488e-06   3.127754e-10  -2.067577e-01   1.283025e+00  -1.042202e-04
   7.513794e-07  -3.814462e-06   3.106708e-10  -2.503679e-01   1.271021e+00  -1.035190e-04
   8.809951e-07  -3.772027e-06   3.080442e-10  -2.935573e-01   1.256881e+00  -1.026437e-04
   1.009112e-06  -3.723177e-06   3.048937e-10  -3.362473e-01   1.240604e+00  -1.015940e-04
   1.135489e-06  -3.667907e-06   3.012175e-10  -3.783574e-01   1.222187e+00  -1.003690e-04
   1.259876e-06  -3.606217e-06   2.970140e-10  -4.198048e-01   1.201631e+00  -9.896836e-05
   1.382020e-06  -3.538105e-06   2.922816e-10  -4.605045e-01   1.178936e+00  -9.739147e-05
   1.501656e-06  -3.463574e-06   2.870190e-10  -5.003685e-01   1.154101e+00  -9.563791e-05
   1.618511e-06  -3.382631e-06   2.812249e-10  -5.393057e-01   1.127130e+00  -9.370727e-05
   1.732301e-06  -3.295286e-06   2.748986e-10  -5.772218e-01   1.098026e+00  -9.159927e-05
   1.842732e-06  -3.201553e-06   2.680394e-10  -6.140186e-01   1.066793e+00  -8.931371e-05
   1.949496e-06  -3.101452e-06   2.606471e-10  -6.495937e-01   1.033438e+00  -8.685051e-05
   2.052273e-06  -2.995010e-06   2.527219e-10  -6.838402e-01   9.979707e-01  -8.420974e-05
   2.150727e-06  -2.882263e-06   2.442646e-10  -7.166462e-01   9.604020e-01  -8.139167e-05
   2.244506e-06  -2.763253e-06   2.352765e-10  -7.478943e-01   9.207465e-01  -7.839674e-05
   2.333240e-06  -2.638035e-06   2.257598e-10  -7.774614e-01   8.790224e-01  -7.522568e-05
   2.416539e-06  -2.506675e-06   2.157176e-10  -8.052177e-01   8.352521e-01  -7.187950e-05
   2.493994e-06  -2.369257e-06   2.051539e-10  -8.310265e-01   7.894628e-01  -6.835956e-05
   2.565171e-06  -2.225879e-06   1.940741e-10  -8.547436e-01   7.416875e-01  -6.466765e-05
   2.629614e-06  -2.076660e-06   1.824851e-10  -8.762164e-01   6.919662e-01  -6.080606e-05
   2.686837e-06  -1.921745e-06   1.703955e-10  -8.952840e-01   6.403467e-01  -5.677766e-05
   2.736330e-06  -1.761305e-06   1.578159e-10  -9.117756e-01   5.868864e-01  -5.258602e-05
