Method       t0       tn       N         h
Verlet        0  1.0e+01    1000 1.001e-02

x  -  y  -  z  .........
  -2.535205e-06  -1.964051e-06   1.423949e-10   8.447585e-01   6.544435e-01  -4.744755e-05
  -2.446840e-06  -2.114188e-06   1.549763e-10   8.153144e-01   7.044708e-01  -5.163983e-05
  -2.350739e-06  -2.257640e-06   1.670677e-10   7.832922e-01   7.522705e-01  -5.566882e-05
  -2.247377e-06  -2.394119e-06   1.786432e-10   7.488511e-01   7.977471e-01  -5.952589e-05
  -2.137229e-06  -2.523369e-06   1.896792e-10   7.121486e-01   8.408146e-01  -6.320321e-05
  -2.020762e-06  -2.645158e-06   2.001543e-10   6.733403e-01   8.813960e-01  -6.669364e-05
  -1.898436e-06  -2.759278e-06   2.100492e-10   6.325801e-01   9.194222e-01  -6.999073e-05
  -1.770708e-06  -2.865546e-06   2.193463e-10   5.900196e-01   9.548319e-01  -7.308863e-05
  -1.638026e-06  -2.963798e-06   2.280299e-10   5.458086e-01   9.875705e-01  -7.598208e-05
  -1.500835e-06  -3.053889e-06   2.360855e-10   5.000947e-01   1.017590e+00  -7.866631e-05
  -1.359570e-06  -3.135693e-06   2.435005e-10   4.530237e-01   1.044848e+00  -8.113706e-05
  -1.214664e-06  -3.209098e-06   2.502633e-10   4.047394e-01   1.069307e+00  -8.339051e-05
  -1.066543e-06  -3.274010e-06   2.563637e-10   3.553839e-01   1.090937e+00  -8.542324e-05
  -9.156285e-07  -3.330348e-06   2.617928e-10   3.050976e-01   1.109709e+00  -8.723227e-05
  -7.623384e-07  -3.378043e-06   2.665425e-10   2.540196e-01   1.125602e+00  -8.881492e-05
  -6.070856e-07  -3.417042e-06   2.706060e-10   2.022877e-01   1.138596e+00  -9.016892e-05
  -4.502799e-07  -3.447300e-06   2.739773e-10   1.500383e-01   1.148679e+00  -9.129227e-05
  -2.923285e-07  -3.468786e-06   2.766514e-10   9.740709e-02   1.155838e+00  -9.218333e-05
  -1.336361e-07  -3.481480e-06   2.786244e-10   4.452903e-02   1.160068e+00  -9.284074e-05
   2.539416e-08  -3.485372e-06   2.798929e-10  -8.461616e-03   1.161365e+00  -9.326342e-05
   1.843603e-07  -3.480463e-06   2.804546e-10  -6.143089e-02   1.159729e+00  -9.345059e-05
   3.428608e-07  -3.466765e-06   2.803081e-10  -1.142450e-01   1.155164e+00  -9.340177e-05
   5.004943e-07  -3.444298e-06   2.794527e-10  -1.667702e-01   1.147678e+00  -9.311673e-05
   6.568584e-07  -3.413097e-06   2.778885e-10  -2.188725e-01   1.137282e+00  -9.259554e-05
   8.115500e-07  -3.373205e-06   2.756168e-10  -2.704175e-01   1.123989e+00  -9.183857e-05
   9.641637e-07  -3.324677e-06   2.726394e-10  -3.212701e-01   1.107819e+00  -9.084647e-05
   1.114292e-06  -3.267579e-06   2.689592e-10  -3.712946e-01   1.088794e+00  -8.962020e-05
   1.261525e-06  -3.201990e-06   2.645802e-10  -4.203542e-01   1.066939e+00  -8.816105e-05
   1.405449e-06  -3.128002e-06   2.595071e-10  -4.683113e-01   1.042285e+00  -8.647065e-05
   1.545647e-06  -3.045720e-06   2.537460e-10  -5.150267e-01   1.014868e+00  -8.455098e-05
   1.681697e-06  -2.955265e-06   2.473039e-10  -5.603600e-01   9.847273e-01  -8.240442e-05
   1.813172e-06  -2.856773e-06   2.401893e-10  -6.041692e-01   9.519084e-01  -8.003373e-05
   1.939644e-06  -2.750395e-06   2.324116e-10  -6.463108e-01   9.164621e-01  -7.744213e-05
   2.060675e-06  -2.636303e-06   2.239821e-10  -6.866396e-01   8.784454e-01  -7.463333e-05
   2.175824e-06  -2.514687e-06   2.149134e-10  -7.250088e-01   8.379216e-01  -7.161152e-05
   2.284647e-06  -2.385759e-06   2.052197e-10  -7.612699e-01   7.949613e-01  -6.838149e-05
   2.386693e-06  -2.249753e-06   1.949173e-10  -7.952726e-01   7.496428e-01  -6.494860e-05
   2.481506e-06  -2.106931e-06   1.840242e-10  -8.268654e-01   7.020526e-01  -6.131890e-05
   2.568628e-06  -1.957577e-06   1.725607e-10  -8.558954e-01   6.522864e-01  -5.749914e-05
   2.647596e-06  -1.802010e-06   1.605495e-10  -8.822085e-01   6.004497e-01  -5.349686e-05
   2.717947e-06  -1.640577e-06   1.480156e-10  -9.056501e-01   5.466586e-01  -4.932045e-05
   2.779215e-06  -1.473663e-06   1.349872e-10  -9.260653e-01   4.910407e-01  -4.497924e-05
   2.830937e-06  -1.301686e-06   1.214951e-10  -9.432998e-01   4.337363e-01  -4.048353e-05
   2.872654e-06  -1.125109e-06   1.075736e-10  -9.572001e-01   3.748987e-01  -3.584473e-05
   2.903910e-06  -9.444346e-07   9.326043e-11  -9.676150e-01   3.146961e-01  -3.107541e-05
   2.924262e-06  -7.602141e-07   7.859702e-11  -9.743964e-01   2.533118e-01  -2.618940e-05
   2.933278e-06  -5.730467e-07   6.362895e-11  -9.774008e-01   1.909455e-01  -2.120187e-05
   2.930547e-06  -3.835843e-07   4.840605e-11  -9.764907e-01   1.278145e-01  -1.612943e-05
   2.915678e-06  -1.925332e-07   3.298267e-11  -9.715364e-01   6.415421e-02  -1.099019e-05
   2.888315e-06  -6.570572e-10   1.741793e-11  -9.624185e-01   2.189388e-04  -5.803849e-06
   2.848134e-06   1.912220e-07   1.775912e-12  -9.490299e-01  -6.371730e-02  -5.917535e-07
   2.794861e-06   3.822221e-07  -1.387427e-11  -9.312788e-01  -1.273607e-01   4.623062e-06
   2.728275e-06   5.714015e-07  -2.945837e-11  -9.090917e-01  -1.903973e-01   9.815857e-06
   2.648221e-06   7.577601e-07  -4.489704e-11  -8.824166e-01  -2.524941e-01   1.496019e-05
   2.554618e-06   9.402419e-07  -6.010602e-11  -8.512270e-01  -3.132990e-01   2.002799e-05
   2.447474e-06   1.117740e-06  -7.499639e-11  -8.155254e-01  -3.724433e-01   2.498963e-05
   2.326895e-06   1.289102e-06  -8.947509e-11  -7.753471e-01  -4.295432e-01   2.981409e-05
   2.193099e-06   1.453142e-06  -1.034456e-10  -7.307648e-01  -4.842031e-01   3.446921e-05
   2.046425e-06   1.608649e-06  -1.168086e-10  -6.818914e-01  -5.360198e-01   3.892192e-05
   1.887344e-06   1.754404e-06  -1.294635e-10  -6.288840e-01  -5.845870e-01   4.313867e-05
