Method       t0       tn       N         h
 Euler        0        2    1000     0.002

x  -  y  -  z  -  vx  -  vy  -  vz .........
   6.809299e-07  -2.930796e-06   2.393231e-10   1.874294e-05   4.013313e-06  -2.094266e-10  -2.268934e-01   9.765736e-01  -7.974512e-05  -6.245354e+00  -1.337280e+00   6.978327e-05
   7.184533e-07  -2.922761e-06   2.389038e-10   1.868953e-05   4.243162e-06  -2.281957e-10  -2.393966e-01   9.738964e-01  -7.960541e-05  -6.227560e+00  -1.413869e+00   7.603734e-05
   7.558698e-07  -2.914266e-06   2.384470e-10   1.863324e-05   4.472174e-06  -2.469149e-10  -2.518642e-01   9.710658e-01  -7.945319e-05  -6.208802e+00  -1.490178e+00   8.227478e-05
   7.931736e-07  -2.905313e-06   2.379527e-10   1.857407e-05   4.700309e-06  -2.655810e-10  -2.642942e-01   9.680825e-01  -7.928847e-05  -6.189086e+00  -1.566195e+00   8.849455e-05
   8.303589e-07  -2.895903e-06   2.374210e-10   1.851204e-05   4.927530e-06  -2.841910e-10  -2.766848e-01   9.649470e-01  -7.911131e-05  -6.168416e+00  -1.641908e+00   9.469559e-05
   8.674200e-07  -2.886038e-06   2.368520e-10   1.844716e-05   5.153798e-06  -3.027416e-10  -2.890340e-01   9.616599e-01  -7.892173e-05  -6.146797e+00  -1.717303e+00   1.008769e-04
   9.043513e-07  -2.875720e-06   2.362459e-10   1.837945e-05   5.379076e-06  -3.212298e-10  -3.013399e-01   9.582218e-01  -7.871977e-05  -6.124236e+00  -1.792368e+00   1.070373e-04
   9.411470e-07  -2.864951e-06   2.356028e-10   1.830893e-05   5.603327e-06  -3.396525e-10  -3.136006e-01   9.546335e-01  -7.850548e-05  -6.100737e+00  -1.867091e+00   1.131760e-04
   9.778015e-07  -2.853733e-06   2.349229e-10   1.823561e-05   5.826515e-06  -3.580066e-10  -3.258143e-01   9.508956e-01  -7.827890e-05  -6.076307e+00  -1.941459e+00   1.192918e-04
   1.014309e-06  -2.842069e-06   2.342061e-10   1.815951e-05   6.048601e-06  -3.762890e-10  -3.379791e-01   9.470088e-01  -7.804008e-05  -6.050951e+00  -2.015461e+00   1.253837e-04
   1.050665e-06  -2.829959e-06   2.334528e-10   1.808066e-05   6.269551e-06  -3.944968e-10  -3.500931e-01   9.429738e-01  -7.778906e-05  -6.024676e+00  -2.089084e+00   1.314507e-04
   1.086862e-06  -2.817408e-06   2.326630e-10   1.799906e-05   6.489328e-06  -4.126269e-10  -3.621545e-01   9.387915e-01  -7.752590e-05  -5.997487e+00  -2.162316e+00   1.374919e-04
   1.122896e-06  -2.804416e-06   2.318369e-10   1.791474e-05   6.707897e-06  -4.306765e-10  -3.741615e-01   9.344625e-01  -7.725064e-05  -5.969392e+00  -2.235146e+00   1.435062e-04
